97.372899112 2.12625 4
395.284707521 4.97275 10
1668.98057666 10.7669 22
6900.32418137 22.4404 46
28090.4387952 45.8381 94
113377.595049 92.6607 190
455576.913621 186.32 382
1826474.2407 373.644 766
7314269.56256 748.297 1534
