65.9739545392 0.97559486705 0.0 20
103.985433475 1.0767647372 0.0 50
131.484968931 1.11651883226 0.0 80
154.16213088 1.1392172312 0.0 110
173.910309375 1.15436086271 0.0 140
191.634101973 1.16538608355 0.0 170
207.85389138 1.17386898513 0.0 200
222.896503582 1.18066783734 0.0 230
236.986207345 1.18626638057 0.0 260
250.283985995 1.19098396277 0.0 290
262.910771254 1.19502661747 0.0 320
274.957605505 1.19854280447 0.0 350
286.499013651 1.20164027196 0.0 380
297.593153183 1.20439217105 0.0 410
308.287683847 1.2068682653 0.0 440
318.624066905 1.20909995562 0.0 470
328.635506314 1.21112838902 0.0 500
338.350847509 1.21297936778 0.0 530
347.794905094 1.21468829128 0.0 560
356.988665372 1.21625936459 0.0 590
365.952587104 1.21771659013 0.0 620
374.701609295 1.21907635611 0.0 650
383.250956956 1.22034155425 0.0 680
391.613707635 1.22153070955 0.0 710
399.801570791 1.22264230457 0.0 740
407.825080159 1.22368906432 0.0 770
415.693752667 1.22468009506 0.0 800
423.416220764 1.22561564465 0.0 830
431.000343394 1.22650312199 0.0 860
438.453299686 1.22734100512 0.0 890
445.781668539 1.22814437475 0.0 920
452.991496615 1.22890408157 0.0 950
460.088356737 1.22963207694 0.0 980
467.077398303 1.23032630765 0.0 1010
473.963390997 1.23099045118 0.0 1040
480.750762875 1.23162414923 0.0 1070
487.443633669 1.23223692136 0.0 1100
494.045844031 1.23282038562 0.0 1130
500.560981304 1.23338497818 0.0 1160
506.992402314 1.23392354741 0.0 1190
513.343253588 1.23444712388 0.0 1220
519.61648935 1.23494947957 0.0 1250
525.814887583 1.23543354128 0.0 1280
531.941064408 1.23590244889 0.0 1310
537.997486987 1.23635123914 0.0 1340
543.98648513 1.23679183745 0.0 1370
549.910261773 1.23721161646 0.0 1400
555.770902444 1.23762277608 0.0 1430
561.570383838 1.23802136702 0.0 1460
567.310581607 1.23840773529 0.0 1490
572.99327745 1.23877851618 0.0 1520
578.620165569 1.23914219941 0.0 1550
584.192858569 1.23949567277 0.0 1580
589.712892858 1.23983986988 0.0 1610
595.181733593 1.24017208724 0.0 1640
600.600779223 1.24049726566 0.0 1670
605.971365663 1.24081293863 0.0 1700
