23094.5385172 52.2947 500
34983.338071 67.2525 700
47734.5270825 81.1695 900
61198.7678466 94.3307 1100
75276.0918389 106.905 1300
89894.6235461 119.005 1500
104999.118031 130.707 1700
120546.283006 142.07 1900
